id,user_id,company,company_id,title,employment_type,location,location_type,start_date,end_date,is_current,description,achievements,skills,industry,team_size,reports_to,reason_for_leaving,attachments,verified,verification_method,verification_date,display_order,created_at,updated_at
1d43c549-30b9-5e20-ad07-357edb1e4325,0fca7db0-bc0b-5b0a-9f4b-53dbf1006f26,Rwanda Rutsiro,,Education Assistant,full-time,Rutsiro,onsite,2024-04-14,2026-05-23,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-02-26 19:18:47.443988+00:00,2026-02-26 19:18:47.443988+00:00
2525102c-6747-5194-8ad6-53b88347289f,e235deda-b2ef-5433-b7d3-9697ed2a6ec1,District of Iburengerazuba,,Education Assistant,full-time,Rusizi,hybrid,2025-07-15,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-11-14 19:18:47.443988+00:00,2025-11-14 19:18:47.443988+00:00
825a73dc-5c65-5d7c-a8b5-dcc2b59b3cc7,c44922dd-f2d9-5568-92c8-50928093378b,Rwanda Rusizi,,Business Assistant,full-time,Rusizi,hybrid,2025-12-05,2026-06-28,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-04-24 19:18:47.443988+00:00,2026-04-24 19:18:47.443988+00:00
bbcb7c95-9715-50be-a953-b4435ff62712,25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,Rwanda Ruhango,,Business Assistant,full-time,Ruhango,hybrid,2025-07-05,2026-06-17,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-01-05 19:18:47.443988+00:00,2026-01-05 19:18:47.443988+00:00
aef4d991-7b2d-5aa2-9bb0-6d75619adddf,a1fbe1ad-00c5-5329-86b4-58d7f843828a,Rwanda Kicukiro,,Education Assistant,full-time,Kicukiro,onsite,2025-10-22,2026-05-07,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-12-21 19:18:47.443988+00:00,2025-12-21 19:18:47.443988+00:00
7a1d26ef-f052-5616-9bc0-e90ad0fba688,f7f0bfba-0907-5925-b7f8-c351aa435655,Ministry of Amajyepfo,,Social Sciences Assistant,full-time,Muhanga,hybrid,2025-05-25,2026-05-29,False,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2025-06-10 19:18:47.443988+00:00,2025-06-10 19:18:47.443988+00:00
5ae921eb-f4b7-5943-8ff6-739de817695f,2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,Rwanda Amajyaruguru,,Education Assistant,full-time,Musanze,hybrid,2025-02-23,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-03-31 19:18:47.443988+00:00,2026-03-31 19:18:47.443988+00:00
76fd596a-17cb-5188-8562-6f5b91f6e92d,8c39590b-52c7-5c9c-beb0-e264e4454cff,Ministry of Rusizi,,Education Assistant,full-time,Rusizi,onsite,2025-04-25,2026-06-10,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-06-26 19:18:47.443988+00:00,2025-06-26 19:18:47.443988+00:00
397daafd-5283-5068-97d6-d6fd585ef901,77ee2db6-e126-59a6-834a-76138e2db103,Ministry of Iburasirazuba,,Natural Sciences Assistant,full-time,Bugesera,hybrid,2024-09-12,2026-05-31,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-04-01 19:18:47.443988+00:00,2026-04-01 19:18:47.443988+00:00
65d396e1-5d62-50b2-bfe9-4c47beaa4026,7c6b3373-c58d-5580-845a-5721baf73f57,District of Umujyi wa Kigali,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Kicukiro,onsite,2025-08-05,2026-05-14,False,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-08-05 19:18:47.443988+00:00,2025-08-05 19:18:47.443988+00:00
76eead00-4bd3-5d38-8f67-51ce08118481,a58eed46-7e07-5544-b9c9-4b027292e330,Rwanda Umujyi wa Kigali,,Natural Sciences Assistant,full-time,Gasabo,hybrid,2025-04-28,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-02-17 19:18:47.443988+00:00,2025-02-17 19:18:47.443988+00:00
2dde5e6e-6537-5e64-ae90-ae058d0195ad,0f0f1d3b-c0f7-5a41-9086-27e6ca6039ed,Rwanda Ngororero,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Ngororero,hybrid,2024-07-20,,True,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2024-09-23 19:18:47.443988+00:00,2024-09-23 19:18:47.443988+00:00
f355d693-52ed-579e-afb1-ca9ce63c7bf1,3f97c403-1577-5732-866a-32b4c3cc1797,District of Umujyi wa Kigali,,Services Assistant,full-time,Gasabo,hybrid,2025-11-17,2026-06-05,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
294f0b61-38ff-5645-a92a-c3e49a09c7a4,bb51259f-4a92-55c1-b535-9498c9ff5d15,Ministry of Nyagatare,,Natural Sciences Assistant,full-time,Nyagatare,hybrid,2024-03-06,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
04626832-73e1-5a16-b14a-487f0a7b2016,36ee8ddf-eb27-524f-8967-ec2373ea6fd3,Rwanda Amajyepfo,,Business Assistant,full-time,Muhanga,onsite,2025-06-04,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
a7ec440f-d57a-5a16-9fa8-113c9ade51d5,b6edb247-d0a1-515c-a69c-a99e6c1247ac,Ministry of Kamonyi,,Engineering Assistant,full-time,Kamonyi,onsite,2024-04-30,2026-05-23,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
528140a9-f93a-5ec4-a291-78f902582141,a3f8d286-b03e-5d61-91b1-f84e80ab5af5,Ministry of Nyabihu,,Business Assistant,full-time,Nyabihu,onsite,2024-12-23,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
f1ac3268-8155-5734-8327-3cc41558aae1,ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,Ministry of Nyamagabe,,Natural Sciences Assistant,full-time,Nyamagabe,onsite,2025-06-23,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
afcca9eb-f03d-5d39-a98c-5157e1474307,a079e710-6b1e-5d34-9963-2ab2f9aca569,Rwanda Gatsibo,,Education Assistant,full-time,Gatsibo,hybrid,2024-11-30,2026-06-15,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
3c55b0fb-80c7-5bd7-9f60-5869c86ba8f7,a62c612a-90f7-516e-83bb-6802b455e5d0,District of Nyarugenge,,Education Assistant,full-time,Nyarugenge,hybrid,2025-01-24,2026-06-26,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
951976a9-9715-5d99-8f4b-a4b117860ded,d687cdae-2fdb-5ad8-8cfc-211a4ecc5dcd,Rwanda Gatsibo,,Education Assistant,full-time,Gatsibo,onsite,2025-08-13,2026-07-05,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-02-01 19:18:47.443988+00:00,2025-02-01 19:18:47.443988+00:00
2c8cf125-a9d5-586a-a321-693b02c8edf9,ba52a60e-f14b-51eb-8e6b-5555e3b18964,District of Iburengerazuba,,Education Officer,full-time,Nyamasheke,hybrid,2025-08-13,,True,"Worked as Education Officer, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-04-12 19:18:47.443988+00:00,2025-04-12 19:18:47.443988+00:00
88fcd34f-e3da-5132-9360-1e49bcbf9da8,ba52a60e-f14b-51eb-8e6b-5555e3b18964,District of Nyamasheke,,Education Assistant,full-time,Nyamasheke,hybrid,2024-11-19,2025-08-10,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,1,2025-04-12 19:18:47.443988+00:00,2025-04-12 19:18:47.443988+00:00
0a733520-fb9a-57ff-a15f-8358f0b98505,7df08376-53a6-5434-94e5-a9cc703b16de,Rwanda Rusizi,,Natural Sciences Officer,full-time,Rusizi,onsite,2024-06-28,,True,"Worked as Natural Sciences Officer, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2024-12-19 19:18:47.443988+00:00,2024-12-19 19:18:47.443988+00:00
c891984f-f430-536f-b006-ea6c07a5d9c9,7df08376-53a6-5434-94e5-a9cc703b16de,Ministry of Rusizi,,Natural Sciences Assistant,full-time,Rusizi,onsite,2022-07-18,2024-05-31,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,1,2024-12-19 19:18:47.443988+00:00,2024-12-19 19:18:47.443988+00:00
79049ca4-54c2-56d6-8033-89c859d7da2b,fd2ddb7f-42c2-540b-8b5f-7c7019f068d8,District of Karongi,,Education Assistant,full-time,Karongi,onsite,2024-09-26,2026-05-20,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-08-15 19:18:47.443988+00:00,2024-08-15 19:18:47.443988+00:00
81dcbb91-c037-56db-b9dd-fa2ecc0f4eff,0498743c-8a7e-5bb2-b4fc-0584add2ef3c,Rwanda Gasabo,,Education Assistant,full-time,Gasabo,hybrid,2024-12-18,2026-07-05,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-05-15 19:18:47.443988+00:00,2025-05-15 19:18:47.443988+00:00
0a903ae1-fbea-54ed-8eeb-c1a4de638641,c1db98bb-b812-5531-9325-32fe0b933654,Rwanda Gicumbi,,Officer Assistant,full-time,Gicumbi,hybrid,2024-08-11,,True,"Worked as Officer Assistant, contributing to departmental operations.",,,,,,,[],False,,,0,2025-02-03 19:18:47.443988+00:00,2025-02-03 19:18:47.443988+00:00
001a8e31-09b1-5269-8ca8-78ef9944edb0,6e0055c6-3400-5952-b998-976090baf876,Rwanda Ngororero,,Education Assistant,full-time,Ngororero,onsite,2024-04-21,2026-05-16,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-07-24 19:18:47.443988+00:00,2024-07-24 19:18:47.443988+00:00
7847749b-f868-5f06-a1b3-244bba6ef867,1dfe67b2-23c2-57ab-9137-8224b2e50fb7,Rwanda Iburengerazuba,,Natural Sciences Assistant,full-time,Rubavu,onsite,2025-10-14,2026-06-11,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-10-24 19:18:47.443988+00:00,2025-10-24 19:18:47.443988+00:00
50617106-2439-5e34-8675-37e19f31c64f,7986afd2-b9e1-5266-a4a4-4251c1f841b7,Ministry of Gicumbi,,Business Assistant,full-time,Gicumbi,onsite,2025-01-01,2026-06-29,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-03-10 19:18:47.443988+00:00,2025-03-10 19:18:47.443988+00:00
c21ab885-9a14-5d43-a839-94471d6a10af,619ab881-f1fe-5009-aa50-6cb68ed30266,Rwanda Rwamagana,,Natural Sciences Assistant,full-time,Rwamagana,onsite,2025-05-23,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
a753062d-4771-5413-b69b-174e58cae5f8,5e796d7e-bbf7-52c5-b4fb-3790a9fd89aa,District of Nyanza,,Natural Sciences Assistant,full-time,Nyanza,onsite,2024-03-29,2026-07-01,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2024-10-08 19:18:47.443988+00:00,2024-10-08 19:18:47.443988+00:00
5416707a-fee7-53ce-9941-075ed9bfaf45,4bbe38f1-fcef-5099-ad19-43be94d93833,Ministry of Amajyaruguru,,Business Assistant,full-time,Gicumbi,hybrid,2025-06-29,2026-06-03,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2024-10-28 19:18:47.443988+00:00,2024-10-28 19:18:47.443988+00:00
8bbc1f48-d38f-5fe0-b30c-95ef0be3b2a9,020de831-1f11-55e4-b745-1c9debfcd06e,Rwanda Amajyaruguru,,Education Assistant,full-time,Gakenke,onsite,2025-11-21,2026-05-28,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-07-08 19:18:47.443988+00:00,2025-07-08 19:18:47.443988+00:00
21dee6f4-ef8b-52e6-a598-1bcbb426375f,5e0bf6eb-0652-5ed3-83b4-3615c947e782,District of Muhanga,,Services Assistant,full-time,Muhanga,onsite,2024-02-15,,True,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2025-09-26 19:18:47.443988+00:00,2025-09-26 19:18:47.443988+00:00
