original_candidate_id,candidate_id,jobs_viewed,jobs_saved,applications_submitted,searches_performed,jobs_ignored
741F1A9145F749C4872F7835AD40AA3BC9487A95648809161DFAF0E4436E4934,0680c4a4-a375-57e2-8031-662f8fb049f5,6,1,6,3,1
5E60F939B422F991C119C096A922DC724960B0DC37EDA5D3FA883D33090BA50A,75ab9aff-ca99-5d95-85af-dcfbd696668a,3,1,3,3,0
75976036D53BC66A503567731DF26EF5D8F485B20ECB75CF66A589FB28C1CE21,ff11b0b1-cfa2-5521-9a39-8878a78b1d07,12,4,12,2,1
5F0E8656E0EAB6D111033C4F0F6138D4124CE8CFD1608CD496885ED30426A19F,0a77d073-53d6-55d4-9d44-e78f8dd173b4,2,0,2,2,0
756B95978A009505D6CC5D54A87E2F763EC2706054424AC21D2ED22830821E06,4e16ca3c-9793-58c0-a214-6a801e9c48a4,3,1,3,1,1
75AAC33893DE9C31B88D5A40FF7F6BA8CEBC1DCD986ECA9F48317CE3FFF9DAF2,30475d15-cffa-56aa-b243-9634f7bc9491,2,0,2,0,1
77655FCF9DDB57B26199AE6C12A0C2E6E47E8C4FA38EBA7F37BBD7D10727E8C2,05886b2a-36c1-543b-bffa-10e0774ed8b3,2,0,2,4,1
77B3874B54F4884FE73191E3A5ED115B612D1A9840E25617F37F1D4D8BCEE77B,c14abef3-5098-5393-9ed9-d49a9f744d12,3,0,3,5,0
788D34C0590BFEAB8F85740986D213718C94DAB78516C88474B25C3AACED1052,ecf7c3e8-5177-5208-9619-d0f6489b21f3,3,0,3,5,1
64E1C6ADB3288F08873D58BFD33B53A9D0FBD01493E8AFE7A753A4821DF190DF,8e90bf21-ed31-59a0-b084-c0cb98e3ce97,1,1,1,5,1
64F66D29BFF3D2ACA92E6EE90A1693DA4525EB6E867289D22BE9A37363A16D3D,42c5e922-7e40-58f4-a839-fa840d40c3d8,1,0,1,1,1
78EEBCC2F08BF5AE4FA37B1FEF995B7CA4783839BD55F55B0334D7DACC19850B,64d0220f-6aee-5378-9f4e-6ef7044461df,2,0,2,2,0
62033B8F4E8BCF50B148CF51F2398AB0FE7C98D3FBB1DD4A8B950212C385E5AA,05f7fe90-f2cd-53a6-9d33-45a0c1014d03,2,0,2,1,0
65767EA4F5EDEFB570560E4FCF14314829C820E5F7D74E61FE9772EE1FA9BF9C,89833dab-d612-54b4-a555-42d87b2e605a,1,0,1,1,1
65C31B3029E69E88A614E686DD2BEC53BCD63A5C01933D567C72ABC57C8F828F,8b2cd2f3-799d-5aec-a2cb-af2a447c5081,1,0,1,4,3
790041801F3F484B48ADC82B24BBD54DF26E63646BF77D3D8D628D5DC6B489EC,116882f1-d813-59ae-882f-58ec87cf6861,2,1,2,2,0
62F1FFB5B2D5898E92427F895439D19A7F3374A330A98AAB2A936ED320E38CD2,e16d4688-7700-51b4-af9c-96a3cdf326fb,3,2,3,0,1
79366939A351831ED39C32421ACA627F1C0FFCC2709ACFD1065A475C25E18147,badc1cb1-b656-52d4-b6a0-f970f69864bc,2,1,2,5,2
795897A06BF18CF22913A053E8CBB4A6EB54222D7E1A6C1B1C2069CE35C4B411,dab13dc7-9329-5021-9f35-fc3c41982e7f,1,1,1,4,0
79E5FA262D1430B27D19C0254B7359E8B2520BEB6F25F77E7ABB3D2393326751,f66d1348-9c2b-5f34-bbcc-23c10eced252,3,1,3,0,2
79856E5F494C5EBB2868C080393B675EAF9650DD5B7C873BA548F841FAEEEC8C,857dcd61-dc79-558b-b0a3-e1919585fc7a,1,0,1,0,3
7A444C6B00F78B9F85BB8953CDF33978596AE9877EE28AB36627E955FBFF4780,2d180aec-0430-5415-a4b3-62ac26e1283e,1,1,1,4,0
671AE1F2942571AC02CCBD6788FDB41A2BD2664702BDD1EA9662912490F13340,ae07999c-6384-5764-9159-0df1b2ee65c3,1,0,1,5,3
7A72ACDEB444D9BD658B8F84B4CC463E043583EAB8CA10B093CA696466D0863C,57bb0bef-eac1-525c-969e-7b50ea66ee2b,1,0,1,0,0
644D0B649C569C0912945BBD76C76335BD59DE38FDA636380399DCD2B7F12F13,1816f5de-42fc-54b2-879b-c4d135b1a77f,2,1,2,3,2
7B0B73A35B73EC6861A347299CF34F528A4250447A1002BD0A6F26711591D95C,6b8aa63c-a04f-5286-900a-43fcc966f962,1,0,1,4,0
67A17AB395C1CBD001B2F8A9F50C62897F1DC6FDAD4354D6BD243BB561B8D637,5c1a3f02-439d-5586-9080-0e8532684ac5,4,1,4,3,1
67DFD24579946B4AED9D9317E2EFB7659EBE0FFFAAA01B7D21053A598714C2FD,b60e253f-d497-55f2-baaf-a9a4ce8eb06c,3,2,3,4,2
6812D5F6B20F87411E7ABC874EAC49B1672E682A15D17452ACFBC74E343D899E,e11bbbc6-dfc9-57a4-941d-0ea2a60bcff4,2,0,2,1,0
7B0C25D68154363B0B034BD6C423A83983388C644E0D59B523F7A65264D72D9B,78921ce6-5675-5c92-b9a3-5daa6a74fac1,1,1,1,2,0
7B61FD349E64BF238C76D92FE08D5D7FF41D42DFEF474F437DC967489271DE1D,8639cf0c-94be-50f3-b573-959e35018e7b,1,1,1,2,1
7BC1E4444B09C69C788154237A6A093BD887AE4125930498642F20C81CA4CC55,0d99aea9-1a1a-525a-968c-a5020f6b9748,8,3,8,4,3
654B90FED282C523D7B7F4759CF97ADF5CBD833E9E11BFEFAFF43375CB18D690,785eec9f-529e-55a5-9e33-b67b4ff3c8c8,20,7,20,4,2
7C0E43207D7D98A6325E78D1589F1558BAC2167631C4C9F103ADB8935AFDC55E,1fe6e35d-f435-5307-9bed-cd33c57b6ff6,4,2,4,2,2
6587F5D6D2B50BC61287D1444998ED87D82783EA2A49A3900DD5EE8D4EF8D553,39132281-08e3-5bfe-b599-cf72702d37a1,2,0,2,4,0
65C4F4BE57067B5B9C9FA769380BAB7E3C776A765600642DF45B1F54D8A642CC,ddbbd896-62f2-5064-b7d9-d05177de2dfc,1,0,1,3,3
698CE11203F7C27EE045E175848CAAE71D3BD354F19F7F98189F45311B82EB68,a0df8948-7146-5596-9a14-f21e5b94d0bc,1,1,1,3,2
69954C814F54E78B87014E8E872C9FD3B58E5E741AB8C84A892ECA844C1C149D,1ede1e7c-9ec5-51de-8c58-51b3c9c4fd44,2,1,2,1,2
699E3F49C10054B0200FD6287985CC95DE59D2469300FCF4A94C2F787756680D,2faabbb3-1171-5c1c-804b-bacdf5fd35cb,3,1,3,5,3
7CE80037A5DA2CA45E2DBC0D7452F5146128D9B1C65E5A6767DE018406AD423B,4f56b038-330a-560e-937f-5bb7776e6780,5,3,5,3,1
69C114037F5BA4EC2D829DECFEB000166824DA898BDC1BBE81F4D6628D47A9FF,cefef2cc-d14f-5250-80f1-1c6981efd1f7,2,0,2,5,2
666BE108144D00CDB8069394E775124F635E18C5D2F58C0D653E283CA98D42B8,7d66e18f-68fb-52a7-bef4-b945a4c0f983,1,0,1,2,2
6AACEF4B3C40E2D6DE83CA0B896B57D485596B9109E4F9C3C66EE5ED307EBEAD,7f0ce9fd-8198-55b6-977e-e1428e9f2cbf,1,0,1,2,3
7E2189BC0A2B41CB07F340DD2A8D078C347E13281A532542D7F133A862F7B479,946c967b-725e-5b1b-8afd-11a4da13b5f2,10,2,10,4,2
671B2AF7D5812538231D27AD0606FAD978A3252A0A2FA7360EDA6677C990969F,add29f2a-7f71-5672-8803-7ea49ffe9141,1,0,1,4,3
6BB54F15379AA4BC8D66148FC10935AC3B768D616ED7145EC21E48C7D432B7D4,5b72c743-b853-5f0a-8224-23d0993047cc,1,1,1,2,0
7EF9B19937FD7AE0A07CAF6130BF6278B546A063492542BE4BCD333570C0C25B,d78fa1d8-4387-5180-985c-923bee67f7bf,1,0,1,0,2
7EB90147B61CE56EAFA30D27B92DD625039B335ED2D6CC6817E8E1016680886A,27b55a99-84e3-5c7b-b2df-fd0f56cbf5ba,1,0,1,5,2
7F05531B3844B94E6F60D3D81B62448EF0E16BA68E01AB4AA1C5148DFD630476,4680060d-db14-544a-a11c-9d23772f51e7,2,0,2,2,1
7EDA7674487EDD40758A90C0EFE3E756BD8F649A98F7C27DAAF7FEDEC0E53FA3,868df6a0-d620-56a8-a81c-659133b2ab22,7,2,7,4,0
7F310E81DBF4CED90C983E24E5CD675A9C46F93B1734B4BFD050DBD5B1850BED,df875dcf-8ad9-5a39-bb29-f2ef4f0c564f,1,0,1,5,2
7EE5B93AF34792E0CD630CD21CDE0BA7A60BD0BB5E70508872FEDB063B0351F1,f4fb0105-58ae-5557-90dc-5959aebfec79,18,6,18,3,2
7F34F5E0992AFB803B8F42657B118C1779D36EF4C846EF6AB961FCE6FEEED610,486700bb-0fb6-5695-b0e5-14af79db89f0,10,4,10,0,1
6C17F939169044DEDE20D748EBA2709DB98EB027B7B88165D829BF4968865A4F,91f1600b-b854-5da9-a5d1-0af6cbebbf06,1,0,1,3,0
7F765F53B0F1FA4E87CCEB6B274F6123B7540191984D7F49A5A3C48EB11394E1,ef66aef8-debc-585e-b04f-008bbfe22cad,2,1,2,1,2
7FE0ABF482CAC8E59EB88F5E431A1F32C15C138026440D8F3F4940BB9362C095,6889ccb0-5554-592c-a415-b71c165f1e22,1,1,1,4,2
802BED51E413ED2F3AF899389A9C43011A838994F65FA5710846DBEFF0C0FEDE,caa2a7c2-6bb4-5b45-9eec-29ff5070ea96,1,0,1,3,2
8118523026A415475BD714A83F0A7D454B704394DEA60996F3D14616A3E1B87E,4fe05dfa-e7df-5b19-bf0d-89d169210bb8,5,3,5,4,2
8130DAD633E46744299157DE0FCF5C62338533D4E6475DECF3FEE404780E9FFC,48cc7ea5-3e2e-5651-8684-ea1c3a1f61c6,3,1,3,0,1
6DFC749D213E32DF8FC34B16F9BB682A6C10CD85C7C40C7A39144AEBCF13323F,37ebcec1-ca27-56ab-8dfe-0227054d4667,2,0,2,4,2
6E12D35ACD22E3047BA5C4C322BC999CE0DC27A27DFD6B43AA8D12AB4D94F1EB,f2652f9a-bfa2-5746-b1c4-222c6400be69,30,13,30,5,3
818307B9022715B1EFBFF9188B2B470AC8D64D0813AC7DC44B0EC57908189A9B,c01f029a-1174-593e-9389-8709a1740515,9,1,9,5,2
6E69CAE7989849E3D1C7891199656977F1617483EFD52175BF0FE15464346B8D,94c0e87c-d4ef-5e71-860f-e9f667a1e675,21,3,21,5,1
823ECA073F31DBA9404E7C528EDA3F6C47C7272DD2C8B01446D67C1E9FBE7B46,e1bf3383-ee5d-55e9-9b12-b472af08c466,9,4,9,2,1
81DC640C1853E68F7C49E03251168A801901C9C8DD82C0A1A9AA941A8AA4FA72,92339fce-b09a-5afb-977c-e0642c6b2730,3,2,3,3,0
82674AEE1A3CB8A3E10E032A8BAB3A658A23E227FE9202780410962F4A97AC8C,0049aa51-f587-518a-a16d-90848f754fde,1,1,1,3,1
6EE210F5983FADB5F9EAA8213096D310ACAA22C503EC45552DBC8BDF7115E4CB,9652f3f7-6291-5326-8081-75dbfbfa7ac2,4,1,4,3,0
82C5AD94B812C7AE78797B83D20AB139CD9BB61E3B4BE663DCF01BC72D5F5B09,2b44a6b9-bf90-51d6-8b86-d05e5e7cfaa7,1,0,1,1,2
6F12D051735858C96E88C4564F183938B36C851A3BD75C70C0143D3024CB229F,ec8e4649-6862-5fa2-a662-901ab4aaaac2,1,0,1,0,1
82E0FBCAC3AB0A1BE6609BD6C9D51657238943A0A666CF9E735DC01EF90906AE,47060c6c-16e8-5db4-991a-850567b96ec5,2,0,2,5,1
6F3CB6FB15018252B3132E75235C8E89B8CB029F13B6D72A8243BBB014B223AF,b44660f4-fb80-5760-8d75-057eb788dd08,2,1,2,0,1
83559F95DB9A67CE224D3BEF9672C83CFF5EB743BEFBBED7E42E25D522C0A403,d80b4244-5f16-5c20-ad7b-604063274203,10,2,10,5,0
7145F865143B00F77A43B8778830BFC7774F820FCC845565C92B0FF84AE5D124,00a6c8fb-1d38-5e5a-8611-00dc338d39f7,1,0,1,2,3
8405F646D559E72B1A620E3C3271A77F9E53FE600D8D35F782E8CEAD4A14C58E,d63da309-942d-52fd-b8ca-abad55ee7b88,3,0,3,4,3
852E78A15102AF2BC7A649FD064485EE9DF45B11ECC7C609B4883DF5130580AD,4a3d455e-9207-546a-a297-269906065d44,2,0,2,2,1
84245DBF41D8095BF5DF47BFCAD7EFD9F77247664857D8C66A502FD1A24C8E21,3c81a1e3-bcad-5cfa-956b-652c082ca22b,2,1,2,4,0
8483E5D7BCFF386E0264E41287AD5F36017A4D973AEAD6D917CDCCA06ED19540,9fc18d30-f8c0-5688-929e-7f2c78675793,2,2,2,4,0
724DF488D2BF0203B28E86BF9E64CAE1F5BBBC508A2EC1F52E2503AF47D8A660,242327ae-5feb-5dc0-b3c0-2c0c6f22fce2,1,1,1,5,3
726BC69E786CBA2D7146F26AB6948399074B842CBF5CE900ADF86BBE1E1C3D3B,fa441ed5-4f8f-5a79-b36e-debcd0f7f58f,9,2,9,3,2
8636589072AF202B88D4D067C84587006A5C0AED691C468056A07B22DA769F36,27928462-eafa-5206-ad8d-071db99e5cd0,1,0,1,3,1
8649FAEC3AC8A56B3C014792412B059D664189B7D209ABBF7C445CFC18CAE0AD,47f5f6f8-42f5-597d-8524-d193d9635e58,2,2,2,1,2
8699712DBD8008692549C6F54AF44FBADEC9B9723DE346852AD8F08202839684,b84ac1af-a1eb-56e6-8dcd-b291ce23e728,1,1,1,4,1
874C1C55895120274D18F09ACE80CD2E07547367D7BF35EDF8502A2FA701F949,5812aa8b-bd1a-56e6-b4de-335ac722ecd7,2,1,2,3,0
867CF3F9B745157DA6D2DA21519D9FFAF4760F5401B1F41497560B1EA66BD803,b963fc3b-a814-5c6b-bfcf-169066307396,1,0,1,0,1
878F32F0413913E28DA4B6187BECE7798FA959A6A465D8EE591BEE4E9A72BEC1,3ea2049d-5d89-54ee-8b9d-e8427d3afb29,5,3,5,0,1
740A916853CFAABF498F0DC32DAFCE4D760692B4871612A9512540168EDDE650,971699f5-501d-592a-a21e-1b7bd01ff676,14,3,14,4,3
871C79BAEC3AEDA08EF394EE3DA7BE9F7221C10898192913D092FD3E7DF566C6,8c7a368f-c8b8-5d53-b29e-a9f010f7d0b6,1,1,1,1,1
87876ADAAB98B75ACCB73A8244A82E180A9703DBA5C635F32A245A183B8954C9,e609e043-ec12-54ba-8fb7-36f370bd6331,2,0,2,3,1
6817F681B150AD002C5FDF37230610E63F0C280E2449F9CDFD2E2EFF9DFF1771,ea40a6f2-5937-564b-9f6e-e18e7473846e,3,3,3,3,2
884FB12C584D6B07CF2211FAE8C71FAB9233B9CE1177E3C3DB26768D0F16898A,afc190ef-88ad-56e0-9347-d6825a14d3a1,1,0,1,1,2
759BFEF8C204AF8F6AAFD91A0F77DB110B3AA84C066CA16B64614CD02F46A1EA,05480dfd-9e16-5ddf-81c4-ce8fb2db9871,2,0,2,0,0
8943B418648DDA44459424927C393AC57CCE4C2C26258D39A1C4CDFB52A410DA,07bfaf1e-795c-510c-9e18-e8091b4b80fe,2,0,2,1,0
6893F4404628F47343FA8E1EA7EE1493F77CBC6AFE789DF813340965625F060A,d561821b-9404-5a11-ae77-2d5f10b91716,4,0,4,0,1
8989BE38F27172D9FBA0EFEB0560FB7A956DF9C936F729217D52A7909720F512,e1ec7bb9-51aa-574f-98db-77ac4aa34fa2,2,0,2,1,1
88B1C9559C3AA2994FC3BC951793F5642C5A3CF92C897B61C663939900645750,ba9ef263-15c8-5755-a08e-a7e8a25e8162,2,0,2,4,1
75FDF71DFB42B6F0AAA033CA7511D07B38091234979BFE1CEC057BE58078EA39,34ec8477-65ef-5f05-ad98-c0a196522af9,8,5,8,3,0
68D432D25149A64844AAA2A2DCB9A61CD7F9F97B2EBD8C3EEE474031C5B9854A,4a3f42bc-7efe-5b35-95c6-bdf1a698c224,3,3,3,5,2
7612ADA72A111D618498AE94C2DD47AB484BCC1CEDA0EE73BA171D20ED3DF8A8,caaa64e8-13f7-57c8-b0ed-50d54789bba3,5,2,5,3,3
88E5B1A660B54CE28CCDAAD2785BF52CD928E3A4B7A7331AFE070B11D6AA9F94,eec3445e-3bb4-58af-b9bd-77c29ddfadb1,3,0,3,3,1
8A66DA217127D3C4036AEC0F2C7BBD0D59C66FE9BD6244A97C9D73ACDE0C9BD5,4552684c-52bc-54c4-a766-25000294b3a7,3,1,3,5,1
6992BAD06B29C328017455A9493475B1C4C53677D34D888FE31F98A86743F3E1,a326ec00-8e9b-5149-b802-58ffee1fe70d,1,1,1,1,3
6A21B4D085A434B47838BE13D1793998C81B80FDB5AABD7D4F16EF6D048C035A,e0e2dcb9-c639-5f04-8e2a-bf95d5713f9c,11,5,11,5,1
8A18C23C7A989F5589984846CB8658371F21DDB7D4781A940D5F214810B14571,6959bfd4-64f8-5595-8151-798e49fb0488,1,1,1,1,1
8A1EA833F22D4E8470293F0DED835B51F40D1D0F84002AF13CA3E0F91E6E3C49,6a43fd4c-e2ba-5fa9-9be3-95aadda158a5,1,0,1,2,2
8A7801C485A67A4AADB3204C54E36FF36A378D92AE44703B019397D7728CD61E,29e4a4e7-3752-5a7d-9e91-9d1088db46c4,1,1,1,1,1
8B6DB7C102F80DB6275AAB4E58D31FB965B2541A6073A5D877199C20BF12A334,dd982add-14a6-59bf-97ce-010d48050ea6,5,1,5,5,2
8B71A45437A4B182C1E0FD7DBB5B40EA5A73C9FCCFC33300B1E576BCF4166590,e9599cb8-b260-553f-b891-c6c077c5bce1,1,1,1,3,3
8AF5030DD7747F6403D11C175FC34D41E073288230D5DAFB250B92DE9EFE27D5,73c47211-36b1-5984-a3b0-8c724c214628,2,0,2,2,0
8B4AED4A02FA3F6ADA639F809167747BFF2A5D7FD03AE04A3023C35422E5E61F,60e2e074-a0ac-5fa7-a2a0-7ee6beec66f2,1,1,1,1,0
78505D0E43EF33B998FB158996577F904FCA890A240EBA56C87E52C5F2C0A7DC,926c098c-7fa9-5013-94c7-d8d35747bda1,1,1,1,2,1
7853397A5F459443D0D6BBA618E2C1F583E0496A8CE514828A872176CF7FE491,bcbe8706-c55e-58bf-b4af-505edc8ba8fc,5,0,5,5,3
8B9FDACC40C4318B332FCB195B7BA42F02643B4B819BB99D729CDEA80F383694,7661d976-5947-5a05-a0cb-b5fbffcb099f,3,1,3,3,1
78B60FA8ACB1E40683A0D001A1D9E6F03280F4D787A5FAC61094D5EED99FC54B,a65c263a-fcfe-5a70-b543-8f68153c5a06,28,14,28,3,0
8CA051A77E6DF48F522245B25DFA7B27AE60D4C5B52FA8AEF68AF1B7909E09F1,809d6872-2fad-5a54-85f7-40e322294cfd,2,1,2,1,1
8C3A80E2AC7CCF3B3F79CE5AC7D775FB218F786F96713ED2E24F5C2E996D781C,821a2de6-08ff-5512-b80a-7c9066b64445,1,0,1,3,1
6C1DE4B26F50970B99683C3F77FE1C6478D86406FEE655F437119630961917CD,ecf1eae5-d179-5395-9943-cb72d484ece1,4,0,4,4,2
6C27BF0D28A5059F391D62A92056983FAA738120474B8038AB8AB78C15977CE3,327ad6e4-e717-5f79-8244-c1232d1806c5,2,1,2,5,3
6C289587F7C307130B94E881A9DA75EAF00AB124C6D0EA89134734DFAFD846B9,93e3aa4a-1662-5e24-bfd6-aa5da901d482,2,2,2,0,2
6C31EDAD5F17A3F104198611CB3D9D3A28D7C2B40EECFFE97F54B3B3F85B1E08,00544f46-e0e9-521a-9c0d-badcc275900c,11,6,11,3,0
8D80CADE69DDD205AD554785D818F60B403DB6FD371B068F8465B23933B94D7A,588ca03d-fe1f-5d9b-b2ca-1ecac9a9add6,2,0,2,0,3
8DE2281822F82B8E8EBA26D6632CB08091948959138370B06C95A036521E703A,3c92d10f-df7e-553f-ac84-5875e497a5a4,16,5,16,0,1
6D17CFF2F5FC6976D2CA089E1442C426B3EF1A73E718ADCBC0F066F24E92E6A3,59ddb131-2541-5b46-b8d9-6371d861d383,4,1,4,2,1
7A1B616121EB38768DAD6B5A9A5332BBF17DA17F6742154B68CC3055D669FB6D,d8109318-f5fd-53eb-961a-6e447d212bfc,1,1,1,1,1
8D4D724A3699C7AB214A5BAAF0D0F4501ED25A6E6B9C0C671B00BB93FC5AD7B8,bb90e712-ca5d-553c-bb72-6ddb8fad9e23,2,1,2,5,0
6D2F3F242774B6BD5AB9D30AEDA0229C5D746F0FAC7FB1373C2BE419EF048D83,50417fbb-1fdf-5713-a89b-3e62517ba876,1,1,1,4,1
8E3C4A8C371A85B342C4F58EC0CFA225A0B6EE07DA64B91970819F960D7500D3,cf0b88c4-405f-581e-8b16-a2f8bf2ea960,3,3,3,4,3
7AB3CEC9B03D110BB2E83DDD6463140EF7D182B8829099CBE5AE090F070B496D,4eeb3c5b-c397-52f5-beea-054808b3f473,4,0,4,4,1
7AB6475F9F0CA2921A9E433938568A3FD8E262EC90EAB657B4E57AA155A5D4BF,95aa9396-8bed-55a6-a1c0-f515424ce565,4,2,4,4,1
7AF964A2EDD59B85A2121C1673B1DC71D97DC5570DA47929E0657203A144EF2B,9d0749ef-03c2-5f1b-9e8d-ce68e9a14b5d,1,0,1,1,2
8E16F2A45BA72BD680E4C25C582EF37071CAC1F33978740FF7FEF55D8E7F90ED,cd2d564a-f7aa-5365-908c-17b5ec37bcbb,2,1,2,0,0
8F19FFF05CBFD2FB314DCF6B67F4F49651E8D3C33AA2295B8053010FDE4A9CA1,b6ee36a7-d236-5ee2-98fd-855e49d9f2b4,1,1,1,1,2
7B61BEC2B800D08B39142C57C9CE22C632D023161CC2032E1ABD12B50E49651C,55d26037-84f1-5a85-a1aa-0f23bda5bc76,1,1,1,3,2
7B621059072E224470FA1A0286AB9F4111E1840367D9C1352985C89020BD92E3,462a57ae-bf3f-5bba-835c-47ea89b2b114,1,0,1,3,2
6E68076B51477769C6B9B6624E78E7462E52921731866C9B6FC39785FA4C8C4E,01268ccd-3579-5c0c-b2e4-58fbd99d855a,3,1,3,1,3
8EE8355502C7513908F4553E9402189AEE5DFE982A454D2502525871C00ABA65,0e099dfa-545b-5c65-b15c-11bd62fc1720,1,0,1,2,1
7BF30771566B94456918129F7950CF3B2CAF6D1D6888A5B71145E14B753EBE35,e4b5047d-031d-5151-ae4b-a67ec9cb1348,2,0,2,4,0
904D49889BAC8075E45D71E90377FB6C40E3D27CBCC9ED600D3986AA258C10B3,a39ecd31-73d9-511f-8f08-f4cbf2a94da5,3,1,3,4,2
90B9E7FE4678DF6FF40E09A66BC3A80B0D15DD7D0A7509C2CF7DD5B9EA2DD7F3,6c516e0c-d326-564d-971e-6d5c5f83876d,1,0,1,1,1
6F3456AA73ADDD990855117D9E06EF58257EE255FA756E150033281A2DF14A4A,475e91df-c70b-53c6-b373-5547d3b654ae,1,1,1,4,2
6F36AA333AAB916C42E90810A22E69D29E874599BA292CAD70A84406A13C6D4A,4718e652-6fae-52c3-902b-e7b3400f0af2,2,1,2,5,1
7CAB59B398F4E6396D24E7E6E50F2364419DEAEA7D71223A1CDCAA6F0DD79E16,820eb748-35ff-5ade-993e-b08246268774,1,1,1,4,2
6FCC9E5E39D02824D3B508F8A69207DA66F3EA8266DBA4925AA98A289D2692FF,1d72dabd-a6b4-5465-a762-36a00e491a78,2,0,2,2,1
700FA778FD312624034DDB9160485D3CAA9F055CE408DEF9F897ACD72A6DD0C8,7e51cf8d-4229-5606-9820-b3fd40d99f9a,2,0,2,4,2
7DA235EB9DF957C950E0E471F330FFCB7B2DD7D51358C9CA2AB5C3DECC0A8DAF,7c9b8e45-8543-561e-844e-5df69d62c45a,2,0,2,0,3
7DE2266AC77EFEB3D8049A4741299B35A2264DCE3C08F5CA622F090303CC3B7D,f3f9a25f-f0fb-56d2-87ba-a0a92ad6c73d,1,1,1,0,2
7E1C96004557F2BDDC0C57C439CF8081A4DFA4517AC829343A24EA2E2333184F,b55bb553-1e2a-54c0-9183-21b4534e2433,2,0,2,4,3
9105C9AD2BBD5D158BF1FDDBDA812D23CA19A67A5009E0F599BE7C03F3D2AB29,e3495ce5-f654-583f-83e1-37b5a4024aae,5,1,5,3,0
928092746EC5F115CA6A57F8F4175F8E16EAF5B3A8D5D8A41E1F3C7DDEFBB686,eeb061ee-768f-5551-8ff8-2c437a6a976f,1,1,1,5,2
9132C17461E417D5C6C3B7AAF4B8DCC17685F03F5220B395307EE049650F3A87,9cd3d50d-d2be-5fbc-bb6c-456e5126e3b9,2,0,2,4,1
914D9048EA0019CB787818F3BAED70087B471589244D08480D9E0A000117729F,59d4087b-7dc9-5971-be71-4cb9d385cb2a,1,0,1,1,2
917AD7F7559D2C4D46F46C19C63CBF5D76636FF59DB625AEA186383311E09DEE,debcb10b-f33b-5aa9-ab21-5a1de7f26928,3,0,3,5,1
7ED7ABDE4E181CB7028014BAB14AF8302DED8E6875834E41124006AE32649ADE,cad8d403-0224-53a2-a705-504fff387ead,24,8,24,1,2
9211B9B62D35DE584B348CB1ACC1EB5CAADD71CFCD25BCF92A95B8B031E27F33,8ffb0b39-b334-5421-82b1-ce8c3f020536,4,2,4,0,3
7F5F7EC7E0CF5A2C3E56D1B39367034847D9B558AC1C549D0907F9F3BA72E47B,563081f3-2540-516b-ac85-9fce1f0d0c65,3,2,3,1,3
71D81E79D16115F38584EB643E0D9FF1C653B2E347A780E63EB805CCC284A60B,816251fc-b900-5202-a6b2-3254278111b7,1,1,1,5,2
93EAF1630F68F7CED13DEB7521CB02498C01F9E0F65159EDAB1D598E576907E4,cd6abd53-dbce-516d-9f70-1dee36876e2f,5,1,5,5,3
9400A2EC401A1C97B0C3344C9B90481C49EAD29FE7B2F8E6A89E371935164DC3,d8af1616-75b8-5b3b-95ac-d17ed4184f52,1,0,1,3,0
7FAEA8C95F6DDD52666D50E1A309B7B598A765215640F5E12B268C15D7BBE772,b13b71f3-9001-5e06-96cc-1d5d497cf4d1,3,0,3,5,1
72465E4DBDBEA8AB15ED5EB9061F9276A0463C4C140773E422C3C0BE960F81A2,640b33a9-7fe1-57ec-9b66-673bff900fa2,5,3,5,2,0
92AB19E56323F079B477E90644D78B312FF20E22FEB860FA58120EB9A77DD64A,68ea77c7-e698-55ec-8f0f-25bf7f40c09e,7,3,7,1,2
7FD9FE863A6634A6DDC9181658683F6B400D8A5603939A77974CBFE94E5F6A13,b252b0a2-edfd-54e7-8033-15799dba0146,6,0,6,0,3
94663983A21A4C3BE629DE4CFB051E78963213E6C02644561007EB94A70BE512,b740f9c2-d971-5f00-aa6c-ce2f0eada759,4,2,4,2,3
7FFF4E97FD995D5C26D32316A47F959B49A74B858C81594140819B9EA8DC9DAD,ec798daf-9759-5908-a982-e8933b7cf641,1,1,1,4,1
72CB72FA3F47DA646A2EBD9C9F18361F7D3D21319FE1B1C9352598DE87A3FEF2,40220297-cc69-5d46-9cb4-d11848e14727,3,3,3,3,0
72E1FD6E6FA385F29AADEE1E407E2637B11FC18C97E545FF8F524BD16C305D91,852ce608-7a5f-5a8f-97ba-8128bfa4d322,4,1,4,4,0
7304FC416BDFCC8858F408AB3A44DB13A6D2713D445063D980EB87FB4BD8D947,4e1e65f9-ecfc-5315-a07c-d244a0d22878,2,0,2,0,3
80C75C2FEEF94BFDACE570942381D7E722E10759C1013EACE6846BB6D541B066,3dfa1c8a-1592-526c-865f-d5d0c0cbd91c,1,0,1,0,2
93C3CA5397E1A2B31E27CE76D990AAFDF425752B39216425A4A8AE5936CAC598,31003f61-61bd-5521-9174-66f94038e35f,2,0,2,2,3
952AE9C1D98E807FE551E6198232FB154F7656F75B1AF5319E7243D5063092CC,10556d0f-1689-5444-b365-9bc5e8ad8fe7,1,1,1,4,0
9531F0D86137F24899B23BBBD7D42440BA7FC9A4B0110D17E7D5D3BA1C081864,a4e15f65-c389-5f71-9d8a-771c0d6eca40,1,1,1,1,0
80F06DF1BFBDDF2C8E3F64379075751062D031BEECA2604F7DE12265348CA183,db119a7c-79f2-572e-a59c-cff5a08d6336,2,0,2,1,0
